id,grade,subject,q,a,w1,w2,w3
5295,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,lame,same,game
5296,2,english,'노란색'의 올바른 영어 철자는?,Yellow,Yello,Yllowe,Yellowe
5297,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
5298,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,I,You,We
5299,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Hand',손,아빠,사자,고양이
5300,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Dad,Grandpa,Black
5301,2,english,'할머니'의 올바른 영어 철자는?,Grandma,Grandm,Gandmar,Grandmae
5302,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,is,be,are
5303,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,am,do
5304,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Lion',사자,강아지,호랑이,물고기
5305,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,night,bye,hello
5306,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Ear',귀,빨간색,새,손
5307,2,english,'소'(은)는 영어로 무엇일까요?,Cow,Sister,Red,Yellow
5308,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,floor,sky
5309,2,english,'소'(은)는 영어로 무엇일까요?,Cow,Fish,Mouth,Tiger
5310,2,english,'돼지'의 올바른 영어 철자는?,Pig,Pi,Pgi,Pige
5311,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dad',아빠,입,물고기,코
5312,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cat',고양이,남자 형제,흰색,곰
5313,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
5314,2,english,'손'의 올바른 영어 철자는?,Hand,Han,Hnda,Hande
5315,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,game,same,lame
5316,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Brother',남자 형제,아빠,초록색,곰
5317,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,파란색,엄마,코
5318,2,english,'호랑이'(은)는 영어로 무엇일까요?,Tiger,Brother,Fish,Bear
5319,2,english,'입'(은)는 영어로 무엇일까요?,Mouth,Sister,Fish,Lion
5320,2,english,다음 영어 단어의 뜻은 무엇일까요? 'White',흰색,원숭이,강아지,코
5321,2,english,'강아지'(은)는 영어로 무엇일까요?,Dog,Black,Mom,Brother
5322,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,I,You,We
5323,2,english,'사자'의 올바른 영어 철자는?,Lion,Lio,Loni,Lione
5324,2,english,'빨간색'의 올바른 영어 철자는?,Red,Re,Rde,Rede
5325,2,english,'아빠'의 올바른 영어 철자는?,Dad,Da,Dda,Dade
5326,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
5327,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dad',아빠,노란색,눈,원숭이
5328,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,sky,apple,floor
5329,2,english,'할머니'의 올바른 영어 철자는?,Grandma,Grandm,Gandmar,Grandmae
5330,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cow',소,노란색,코,고양이
5331,2,english,'엄마'(은)는 영어로 무엇일까요?,Mom,Bird,Red,Foot
5332,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
5333,2,english,'귀'(은)는 영어로 무엇일까요?,Ear,Green,Grandma,Cat
5334,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Green',초록색,검은색,원숭이,엄마
5335,2,english,'호랑이'의 올바른 영어 철자는?,Tiger,Tige,Tgeri,Tigere
5336,2,english,'검은색'(은)는 영어로 무엇일까요?,Black,Fish,Ear,Foot
5337,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,feet,meat,see
5338,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mom',엄마,귀,할머니,소
5339,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mouth',입,손,원숭이,할머니
5340,2,english,'초록색'(은)는 영어로 무엇일까요?,Green,Bear,Tiger,Fish
5341,2,english,'고양이'의 올바른 영어 철자는?,Cat,Ca,Cta,Cate
5342,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Lion',사자,엄마,할머니,손
5343,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,do,am,is
5344,2,english,'코'의 올바른 영어 철자는?,Nose,Nos,Nseo,Nosee
5345,2,english,다음 영어 단어의 뜻은 무엇일까요? 'White',흰색,고양이,원숭이,눈
5346,2,english,'파란색'(은)는 영어로 무엇일까요?,Blue,Hand,Mom,Pig
5347,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,초록색,물고기,흰색
5348,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,game,same,lame
5349,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
5350,2,english,'아빠'(은)는 영어로 무엇일까요?,Dad,Tiger,Nose,Lion
5351,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Yellow',노란색,파란색,강아지,곰
5352,2,english,'강아지'의 올바른 영어 철자는?,Dog,Do,Dgo,Doge
5353,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Hand',손,발,눈,새
5354,2,english,'엄마'의 올바른 영어 철자는?,Mom,Mo,Mmo,Mome
5355,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mom',엄마,소,코,손
5356,2,english,'사자'(은)는 영어로 무엇일까요?,Lion,Hand,Fish,White
5357,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,are,be,is
5358,2,english,'원숭이'(은)는 영어로 무엇일까요?,Monkey,Red,Brother,Sister
5359,2,english,'소'(은)는 영어로 무엇일까요?,Cow,Tiger,Red,Eye
5360,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Monkey',원숭이,여자 형제,귀,입
5361,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,원숭이,새,노란색
5362,2,english,'할아버지'(은)는 영어로 무엇일까요?,Grandpa,Yellow,Ear,Grandma
5363,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Lion',사자,강아지,입,파란색
5364,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,hater,water,letter
5365,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Yellow',노란색,돼지,곰,강아지
5366,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,do,am,is
5367,2,english,'코'(은)는 영어로 무엇일까요?,Nose,Cat,Ear,Eye
5368,2,english,'소'의 올바른 영어 철자는?,Cow,Co,Cwo,Cowe
5369,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Brother',남자 형제,흰색,사자,발
5370,2,english,'입'의 올바른 영어 철자는?,Mouth,Mout,Mutho,Mouthe
5371,2,english,'물고기'의 올바른 영어 철자는?,Fish,Fis,Fshi,Fishe
5372,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,sky,apple,floor
5373,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Lion',사자,강아지,파란색,소
5374,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,sky,floor,apple
5375,2,english,'손'(은)는 영어로 무엇일까요?,Hand,White,Bear,Mom
5376,2,english,'호랑이'(은)는 영어로 무엇일까요?,Tiger,Eye,Hand,Lion
5377,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Yellow',노란색,아빠,귀,남자 형제
5378,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,he,she,me
5379,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Green',초록색,발,아빠,할머니
5380,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
5381,2,english,'할머니'(은)는 영어로 무엇일까요?,Grandma,Fish,Foot,Red
5382,2,english,'호랑이'(은)는 영어로 무엇일까요?,Tiger,Lion,Red,Green
5383,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,bye,night,hello
5384,2,english,'강아지'의 올바른 영어 철자는?,Dog,Do,Dgo,Doge
5385,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Hand',손,입,발,고양이
5386,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,meat,feet,see
5387,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Tiger',호랑이,원숭이,할아버지,여자 형제
5388,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
5389,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
5390,2,english,'눈'(은)는 영어로 무엇일까요?,Eye,Blue,Sister,Mouth
5391,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,엄마,빨간색,여자 형제
5392,2,english,'곰'의 올바른 영어 철자는?,Bear,Bea,Bare,Beare
5393,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,손,강아지,엄마
5394,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Tiger',호랑이,파란색,곰,흰색
5395,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,do,am
5396,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,meat,see,feet
5397,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mouth',입,빨간색,돼지,손
5398,2,english,'흰색'의 올바른 영어 철자는?,White,Whit,Witeh,Whitee
5399,2,english,'엄마'의 올바른 영어 철자는?,Mom,Mo,Mmo,Mome
5400,2,english,'손'의 올바른 영어 철자는?,Hand,Han,Hnda,Hande
5401,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mom',엄마,호랑이,강아지,아빠
5402,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,hello,night,bye
5403,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,she,me,he
5404,2,english,'사자'의 올바른 영어 철자는?,Lion,Lio,Loni,Lione
5405,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Blue',파란색,발,원숭이,여자 형제
5406,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,hater,water,letter
5407,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,코,노란색,원숭이
5408,2,english,'여자 형제'(은)는 영어로 무엇일까요?,Sister,Ear,Dad,Grandpa
5409,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dog',강아지,아빠,엄마,사자
5410,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Ear,Grandma,Fish
5411,2,english,'입'(은)는 영어로 무엇일까요?,Mouth,Cat,Eye,Red
5412,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,아빠,엄마,호랑이
5413,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandpa',할아버지,새,호랑이,아빠
5414,2,english,'아빠'(은)는 영어로 무엇일까요?,Dad,Yellow,Tiger,Cow
5415,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,am,is,do
5416,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,me,he,she
5417,2,english,'물고기'(은)는 영어로 무엇일까요?,Fish,Hand,Sister,Grandpa
5418,2,english,'발'(은)는 영어로 무엇일까요?,Foot,Bird,Pig,Green
5419,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandpa',할아버지,손,눈,곰
5420,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,pen,desk,book
5421,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,water,hater,letter
5422,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Eye',눈,초록색,새,사자
5423,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Eye',눈,파란색,물고기,돼지
5424,2,english,'곰'의 올바른 영어 철자는?,Bear,Bea,Bare,Beare
5425,2,english,'소'(은)는 영어로 무엇일까요?,Cow,Ear,Sister,Tiger
5426,2,english,'원숭이'의 올바른 영어 철자는?,Monkey,Monke,Mnkeyo,Monkeye
5427,2,english,'입'(은)는 영어로 무엇일까요?,Mouth,Mom,Black,Sister
5428,2,english,'곰'(은)는 영어로 무엇일까요?,Bear,Cow,Dad,Nose
5429,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mom',엄마,곰,원숭이,발
5430,2,english,'남자 형제'(은)는 영어로 무엇일까요?,Brother,Mouth,Dad,Mom
5431,2,english,'아빠'의 올바른 영어 철자는?,Dad,Da,Dda,Dade
5432,2,english,'소'의 올바른 영어 철자는?,Cow,Co,Cwo,Cowe
5433,2,english,'고양이'의 올바른 영어 철자는?,Cat,Ca,Cta,Cate
5434,2,english,'귀'(은)는 영어로 무엇일까요?,Ear,White,Mouth,Lion
5435,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,파란색,검은색,빨간색
5436,2,english,'흰색'(은)는 영어로 무엇일까요?,White,Pig,Hand,Red
5437,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,am,do,is
5438,2,english,'엄마'의 올바른 영어 철자는?,Mom,Mo,Mmo,Mome
5439,2,english,'손'(은)는 영어로 무엇일까요?,Hand,Ear,Yellow,Foot
5440,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,water,letter,hater
5441,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Lion',사자,아빠,돼지,귀
5442,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,same,lame,game
5443,2,english,'새'(은)는 영어로 무엇일까요?,Bird,Grandma,White,Green
5444,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
5445,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
5446,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Hand',손,발,곰,노란색
5447,2,english,'코'(은)는 영어로 무엇일까요?,Nose,Dad,Black,Blue
5448,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Foot',발,돼지,아빠,검은색
5449,2,english,'흰색'의 올바른 영어 철자는?,White,Whit,Witeh,Whitee
5450,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Yellow',노란색,소,할아버지,새
5451,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,빨간색,입,고양이
5452,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,floor,apple,sky
5453,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandpa',할아버지,할머니,코,발
5454,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bird',새,남자 형제,할아버지,빨간색
5455,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,sky,apple,floor
5456,2,english,'초록색'(은)는 영어로 무엇일까요?,Green,Yellow,Pig,Grandpa
5457,2,english,'강아지'의 올바른 영어 철자는?,Dog,Do,Dgo,Doge
5458,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Eye',눈,검은색,파란색,발
5459,2,english,'곰'의 올바른 영어 철자는?,Bear,Bea,Bare,Beare
5460,2,english,'눈'의 올바른 영어 철자는?,Eye,Ey,Eey,Eyee
5461,2,english,'엄마'의 올바른 영어 철자는?,Mom,Mo,Mmo,Mome
5462,2,english,'돼지'(은)는 영어로 무엇일까요?,Pig,Bird,Brother,Red
5463,2,english,'소'의 올바른 영어 철자는?,Cow,Co,Cwo,Cowe
5464,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cow',소,파란색,사자,강아지
5465,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,he,me,she
5466,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
5467,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
5468,2,english,'강아지'(은)는 영어로 무엇일까요?,Dog,Pig,Blue,White
5469,2,english,'손'의 올바른 영어 철자는?,Hand,Han,Hnda,Hande
5470,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
5471,2,english,'사자'의 올바른 영어 철자는?,Lion,Lio,Loni,Lione
5472,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Yellow',노란색,귀,할아버지,새
5473,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,floor,sky,apple
5474,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Green',초록색,귀,물고기,빨간색
5475,2,english,'귀'(은)는 영어로 무엇일까요?,Ear,Tiger,Cow,Yellow
5476,2,english,'발'의 올바른 영어 철자는?,Foot,Foo,Foto,Foote
5477,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,곰,초록색,빨간색
5478,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,We,You,I
5479,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,bye,night,hello
5480,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,desk,book,pen
5481,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,desk,book,pen
5482,2,english,'흰색'의 올바른 영어 철자는?,White,Whit,Witeh,Whitee
5483,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dad',아빠,곰,돼지,검은색
5484,2,english,'고양이'의 올바른 영어 철자는?,Cat,Ca,Cta,Cate
5485,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Lion',사자,손,원숭이,남자 형제
5486,2,english,'아빠'(은)는 영어로 무엇일까요?,Dad,White,Monkey,Mom
5487,2,english,'원숭이'(은)는 영어로 무엇일까요?,Monkey,Pig,Eye,Grandma
5488,2,english,'강아지'의 올바른 영어 철자는?,Dog,Do,Dgo,Doge
5489,2,english,'원숭이'의 올바른 영어 철자는?,Monkey,Monke,Mnkeyo,Monkeye
5490,2,english,'남자 형제'(은)는 영어로 무엇일까요?,Brother,Hand,Foot,Pig
5491,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,강아지,새,남자 형제
5492,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Blue',파란색,노란색,돼지,소
5493,2,english,'초록색'(은)는 영어로 무엇일까요?,Green,Hand,Foot,Red
5494,2,english,'새'의 올바른 영어 철자는?,Bird,Bir,Brdi,Birde
5495,2,english,'사자'의 올바른 영어 철자는?,Lion,Lio,Loni,Lione
5496,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Lion',사자,검은색,물고기,엄마
5497,2,english,'할아버지'(은)는 영어로 무엇일까요?,Grandpa,Foot,Fish,Pig
