id,grade,subject,q,a,w1,w2,w3
3085,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '시장에는 ____ 소리가 들려요.',시끌벅적한,시끌벅적안,시끌벅쩍한,씨끌벅적한
3086,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '시장에는 시끌벅적안 소리가 들려요.',시끌벅적안 -> 시끌벅적한,시끌벅적안 -> 시끌벅쩍한,틀린 글자가 없다.,시끌벅적한 -> 시끌벅적안
3087,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,무릎,무릅,무룹,무릊
3088,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '넘어져서 다친 ____이 아팠어.',무릎,무룹,무릅,무릊
3089,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '넘어져서 다친 무룹이 아팠어.',무룹 -> 무릎,무룹 -> 무릅,틀린 글자가 없다.,무릎 -> 무룹
3090,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,반듯이,반드씨,반드시,빤듯이
3091,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '학용품을 책상 위에 ____ 놓았다.',반듯이,반드씨,반드시,빤듯이
3092,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '학용품을 책상 위에 반드씨 놓았다.',반드씨 -> 반듯이,반드씨 -> 반드시,틀린 글자가 없다.,반듯이 -> 반드씨
3093,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,휘둥그레지다,휘둥그래지다,히둥그레지다,휘동그레지다
3094,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '놀라운 광경에 눈이 ____.',휘둥그레지다,휘둥그래지다,히둥그레지다,휘동그레지다
3095,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '놀라운 광경에 눈이 휘둥그래지다.',휘둥그래지다 -> 휘둥그레지다,휘둥그래지다 -> 히둥그레지다,틀린 글자가 없다.,휘둥그레지다 -> 휘둥그래지다
3096,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,영양분,영양뿐,녕양분,영앙분
3097,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '식물은 흙에서 ____을 얻어요.',영양분,녕양분,영앙분,영양뿐
3098,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '식물은 흙에서 녕양분을 얻어요.',녕양분 -> 영양분,녕양분 -> 영앙분,틀린 글자가 없다.,영양분 -> 녕양분
3099,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,볼우물,볼우믈,볼우무,보루물
3100,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '웃을 때 생기는 ____이 참 예뻐요.',볼우물,볼우믈,보루물,볼우무
3101,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '웃을 때 생기는 볼우믈이 참 예뻐요.',볼우믈 -> 볼우물,볼우믈 -> 보루물,틀린 글자가 없다.,볼우물 -> 볼우믈
3102,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,허수아비,허수애비,허슈아비,허수애비
3103,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '새떼를 쫓아 주는 ____.',허수아비,허슈아비,허수애비,허수애비
3104,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '새떼를 쫓아 주는 허슈아비.',허슈아비 -> 허수아비,허슈아비 -> 허수애비,틀린 글자가 없다.,허수아비 -> 허슈아비
3105,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,험상궂게,험상굿게,험상굳게,험상궂개
3106,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '그 물고기는 ____ 생겼어요.',험상궂게,험상굿게,험상굳게,험상궂개
3107,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '그 물고기는 험상굿게 생겼어요.',험상굿게 -> 험상궂게,험상굿게 -> 험상굳게,틀린 글자가 없다.,험상궂게 -> 험상굿게
3108,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,어깨동무,억깨동무,어께동무,어깨동모
3109,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '친한 친구와 ____한 두 사람.',어깨동무,어깨동모,어께동무,억깨동무
3110,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '친한 친구와 어깨동모한 두 사람.',어깨동모 -> 어깨동무,어깨동모 -> 어께동무,틀린 글자가 없다.,어깨동무 -> 어깨동모
3111,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,몫,뫏,몱,목
3112,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이건 내가 해야 할 내 ____이 너무 많다.',몫,목,뫏,몱
3113,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이건 내가 해야 할 내 목이 너무 많다.',목 -> 몫,목 -> 뫏,틀린 글자가 없다.,몫 -> 목
3114,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,넋,넔,넏,넉
3115,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '너무 놀라서 ____이 나간 표정이구나.',넋,넉,넔,넏
3116,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '너무 놀라서 넉이 나간 표정이구나.',넉 -> 넋,넉 -> 넔,틀린 글자가 없다.,넋 -> 넉
3117,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,때때옷,때때옫,대대옷,떼떼옷
3118,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '설날에 일곱 빛 ____ 곱게 입고 세배해요.',때때옷,때때옫,떼떼옷,대대옷
3119,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '설날에 일곱 빛 때때옫 곱게 입고 세배해요.',때때옫 -> 때때옷,때때옫 -> 떼떼옷,틀린 글자가 없다.,때때옷 -> 때때옫
3120,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,마주 앉은,마주 안은,마주앉은,마주안은
3121,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '내 앞에 ____ 친구가 웃어요.',마주 앉은,마주앉은,마주안은,마주 안은
3122,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '내 앞에 마주앉은 친구가 웃어요.',마주앉은 -> 마주 앉은,마주앉은 -> 마주안은,틀린 글자가 없다.,마주 앉은 -> 마주앉은
3123,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,할 수,할수,하ㄹ수,하ㄹ수
3124,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '우리는 무엇이든 ____ 있어요.',할 수,하ㄹ수,할수,하ㄹ수
3125,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '우리는 무엇이든 하ㄹ수 있어요.',하ㄹ수 -> 할 수,하ㄹ수 -> 할수,틀린 글자가 없다.,할 수 -> 하ㄹ수
3126,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,읽을 수,읽을수,익을 수,일글 수
3127,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이 글자는 너무 작아서 ____ 없으니까 말이야.',읽을 수,읽을수,익을 수,일글 수
3128,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이 글자는 너무 작아서 읽을수 없으니까 말이야.',읽을수 -> 읽을 수,읽을수 -> 익을 수,틀린 글자가 없다.,읽을 수 -> 읽을수
3129,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,오랫동안,오래 동안,오랫 동안,오래동안
3130,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '____ 기억해 주었으면 좋겠어.',오랫동안,오래 동안,오랫 동안,오래동안
3131,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오래 동안 기억해 주었으면 좋겠어.',오래 동안 -> 오랫동안,오래 동안 -> 오랫 동안,틀린 글자가 없다.,오랫동안 -> 오래 동안
3132,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,몇 시에,몆 시에,몇시에,면 시에
3133,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '공연은 ____ 시작하나요?',몇 시에,몆 시에,몇시에,면 시에
3134,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '공연은 몆 시에 시작하나요?',몆 시에 -> 몇 시에,몆 시에 -> 몇시에,틀린 글자가 없다.,몇 시에 -> 몆 시에
3135,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,틀림없이,틀림업이,틀님없이,틀림 없이
3136,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '그 소리를 ____ 들었네.',틀림없이,틀림 없이,틀님없이,틀림업이
3137,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '그 소리를 틀림 없이 들었네.',틀림 없이 -> 틀림없이,틀림 없이 -> 틀님없이,틀린 글자가 없다.,틀림없이 -> 틀림 없이
3138,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,잃어버렸다,잃어 버렸다,일어버렸다,잊어버렸다
3139,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '숲속에서 길을 ____.',잃어버렸다,일어버렸다,잃어 버렸다,잊어버렸다
3140,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '숲속에서 길을 일어버렸다.',일어버렸다 -> 잃어버렸다,일어버렸다 -> 잃어 버렸다,틀린 글자가 없다.,잃어버렸다 -> 일어버렸다
3141,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,바래고,바라고,바레고,빨래고
3142,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '오래된 책의 색이 ____ 있어요.',바래고,빨래고,바레고,바라고
3143,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오래된 책의 색이 빨래고 있어요.',빨래고 -> 바래고,빨래고 -> 바레고,틀린 글자가 없다.,바래고 -> 빨래고
3144,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,가르쳐,가르처,가리쳐,가르켜
3145,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '선생님이 국어를 ____ 주십니다.',가르쳐,가르처,가리쳐,가르켜
3146,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '선생님이 국어를 가르처 주십니다.',가르처 -> 가르쳐,가르처 -> 가리쳐,틀린 글자가 없다.,가르쳐 -> 가르처
3147,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,잊어버렸어요,이저버렸어요,잃어버렸어요,잊어 버렸어요
3148,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '현관 비밀번호를 ____.',잊어버렸어요,잃어버렸어요,잊어 버렸어요,이저버렸어요
3149,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '현관 비밀번호를 잃어버렸어요.',잃어버렸어요 -> 잊어버렸어요,잃어버렸어요 -> 잊어 버렸어요,틀린 글자가 없다.,잊어버렸어요 -> 잃어버렸어요
3150,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,파헤치며,파해치며,파해치며,파해치며
3151,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '멧돼지가 밭을 마구 ____.',파헤치며,파해치며,파해치며,파해치며
3152,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '멧돼지가 밭을 마구 파해치며.',파해치며 -> 파헤치며,파해치며 -> 파해치며,틀린 글자가 없다.,파헤치며 -> 파해치며
3153,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,빠져들었어,빠저들었어,빠져 들었어,바져들었어
3154,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '재미있는 이야기 속으로 ____.',빠져들었어,바져들었어,빠저들었어,빠져 들었어
3155,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '재미있는 이야기 속으로 바져들었어.',바져들었어 -> 빠져들었어,바져들었어 -> 빠저들었어,틀린 글자가 없다.,빠져들었어 -> 바져들었어
3156,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,헬리콥터,헬리콤터,헤리콥터,헬리곱터
3157,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '모두 다 ____ 되어 빙글빙글 돌아요.',헬리콥터,헬리곱터,헬리콤터,헤리콥터
3158,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '모두 다 헬리곱터 되어 빙글빙글 돌아요.',헬리곱터 -> 헬리콥터,헬리곱터 -> 헬리콤터,틀린 글자가 없다.,헬리콥터 -> 헬리곱터
3159,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,짜장면,짜잔면,자잔면,자장면
3160,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '오늘 급식은 맛있는 ____이다!',짜장면,짜잔면,자장면,자잔면
3161,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오늘 급식은 맛있는 짜잔면이다!',짜잔면 -> 짜장면,짜잔면 -> 자장면,틀린 글자가 없다.,짜장면 -> 짜잔면
3162,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,곯아떨어졌어,골라떨어졌어,골아떨어졌어,곪아떨어졌어
3163,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '너무 지쳐서 집에 오자마자 ____.',곯아떨어졌어,골라떨어졌어,골아떨어졌어,곪아떨어졌어
3164,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '너무 지쳐서 집에 오자마자 골라떨어졌어.',골라떨어졌어 -> 곯아떨어졌어,골라떨어졌어 -> 골아떨어졌어,틀린 글자가 없다.,곯아떨어졌어 -> 골라떨어졌어
3165,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,강아지풀,강아지뿔,강아지플,강아지불
3166,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '길가에 쓸모없는 ____이 자랐어요.',강아지풀,강아지불,강아지뿔,강아지플
3167,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '길가에 쓸모없는 강아지불이 자랐어요.',강아지불 -> 강아지풀,강아지불 -> 강아지뿔,틀린 글자가 없다.,강아지풀 -> 강아지불
3168,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,깜빡,껌뻑,끔뻑,깜박
3169,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '가위를 ____ 잊고 안 가져왔어요.',깜빡,끔뻑,껌뻑,깜박
3170,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '가위를 끔뻑 잊고 안 가져왔어요.',끔뻑 -> 깜빡,끔뻑 -> 껌뻑,틀린 글자가 없다.,깜빡 -> 끔뻑
3171,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,부릅뜨고,불읍뜨고,부릅트고,무릅뜨고
3172,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '눈을 ____ 말했어요.',부릅뜨고,불읍뜨고,부릅트고,무릅뜨고
3173,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '눈을 불읍뜨고 말했어요.',불읍뜨고 -> 부릅뜨고,불읍뜨고 -> 부릅트고,틀린 글자가 없다.,부릅뜨고 -> 불읍뜨고
3174,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,손뼉,손빡,손벽,손뻭
3175,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '공연이 끝나고 ____을 쳤어요.',손뼉,손벽,손뻭,손빡
3176,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '공연이 끝나고 손벽을 쳤어요.',손벽 -> 손뼉,손벽 -> 손뻭,틀린 글자가 없다.,손뼉 -> 손벽
3177,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,두리번거렸지요,두리벙거렸지요,두리번거려지요,두리번거려찌요
3178,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '주변을 ____.',두리번거렸지요,두리벙거렸지요,두리번거려찌요,두리번거려지요
3179,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '주변을 두리벙거렸지요.',두리벙거렸지요 -> 두리번거렸지요,두리벙거렸지요 -> 두리번거려찌요,틀린 글자가 없다.,두리번거렸지요 -> 두리벙거렸지요
3180,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,들썩거렸습니다,들석거렸습니다,들썩거려씀니다,들썩거려슴니다
3181,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '신이나서 어깨를 ____.',들썩거렸습니다,들썩거려슴니다,들썩거려씀니다,들석거렸습니다
